FIPS,State,County,Weighted_Mean_Score,F1_hardship,F2_geo_inacc,F3_urban_access,F4_alt_outlets,F5_retail_env
29195,Missouri,Saline County,-0.152794957,0.12616792,-0.33710541,-0.351229072,0.108625617,-0.310433842
56043,Wyoming,Washakie County,-0.153092226,-1.140002403,0.111951695,0.043269795,0.103652206,0.115667578
29207,Missouri,Stoddard County,-0.153137881,0.215183447,-0.946003778,-0.191115769,0.106195759,0.050050936
22011,Louisiana,Beauregard Parish,-0.153145739,0.005460141,1.301234691,-0.766420951,-0.652838128,-0.653164448
5145,Arkansas,White County,-0.153264604,-0.019555302,-0.242803833,-0.251900828,0.111551231,-0.363614287
39005,Ohio,Ashland County,-0.153502882,-0.678516153,-0.135937211,0.052139081,0.25357238,-0.258772505
31079,Nebraska,Hall County,-0.153555355,-0.294858577,0.904491573,-1.13532083,0.176432303,-0.418521245
13311,Georgia,White County,-0.154246389,0.013284644,-0.644213879,0.228119469,0.056977744,-0.425399921
55093,Wisconsin,Pierce County,-0.15439539,-1.249001611,0.39417509,-0.012500645,0.475211883,-0.379861666
42023,Pennsylvania,Cameron County,-0.154647929,0.195204801,-0.501212123,0.309699171,-0.725954018,-0.050977475
48297,Texas,Live Oak County,-0.154847964,-0.260815689,-0.48359129,0.963696998,-0.781806431,-0.211723408
12013,Florida,Calhoun County,-0.155007102,0.794308587,-0.56998979,-0.064480919,-0.706776772,-0.228096616
21123,Kentucky,Larue County,-0.155276315,0.54119764,-0.653022111,0.273628582,-0.731906007,-0.206279681
21181,Kentucky,Nicholas County,-0.156338423,0.943613666,-0.952919514,0.396558966,-0.753748889,-0.415196342
25011,Massachusetts,Franklin County,-0.156446406,-0.239601998,-0.907297342,-0.260469547,1.092864839,-0.467727983
17127,Illinois,Massac County,-0.156647305,0.787722151,-0.692658897,-0.160535252,-0.691535824,-0.026228704
37175,North Carolina,Transylvania County,-0.156668583,0.000192233,-0.982060351,0.462101434,0.041600188,-0.305176417
21047,Kentucky,Christian County,-0.156730062,0.414051344,-0.50825595,-1.016104333,0.732362289,-0.40570366
29109,Missouri,Lawrence County,-0.157043025,0.234741392,-0.673925199,-0.197914424,0.151427768,-0.299544664
37069,North Carolina,Franklin County,-0.157223681,0.629891717,-0.4008856,0.117832107,-0.72615348,-0.406803149
21067,Kentucky,Fayette County,-0.157401,-0.438519993,-0.46915011,-1.37732873,2.125011123,-0.627017288
47089,Tennessee,Jefferson County,-0.158057013,0.357920261,-0.246406927,0.05843118,-0.332093293,-0.628136285
32019,Nevada,Lyon County,-0.158928767,-0.18360115,-0.597627635,-0.172425122,0.83256739,-0.673557318
17001,Illinois,Adams County,-0.159121155,-0.158989207,0.027670395,-0.875399625,0.560636388,-0.349523725
21223,Kentucky,Trimble County,-0.159143027,0.448564797,-0.608163273,0.650285946,-0.772717323,-0.513685284
32015,Nevada,Lander County,-0.159759982,-1.219563434,-0.224662225,0.802482233,-0.730324368,0.573267882
8083,Colorado,Montezuma County,-0.160039479,0.098621899,-0.13235579,-0.416946092,-0.188623328,-0.160894082
41027,Oregon,Hood River County,-0.160152309,-0.433266156,-0.986798043,-0.59387712,0.925035732,0.288144044
17081,Illinois,Jefferson County,-0.160349557,0.652107468,0.0136839,-0.570486978,-0.66173469,-0.235317487
12083,Florida,Marion County,-0.160544549,0.640031121,-0.28959987,-0.324712957,-0.29904776,-0.529393279
29151,Missouri,Osage County,-0.160845097,-1.072053905,-0.475378898,0.811651129,0.031352731,-0.099796543
29073,Missouri,Gasconade County,-0.161550212,-0.645434056,-0.649445397,0.475378182,-0.196592931,0.20834314
39019,Ohio,Carroll County,-0.161934584,-0.630822982,-0.832100467,0.435650372,0.621431308,-0.403831152
37109,North Carolina,Lincoln County,-0.162064707,-0.185012881,-0.739889022,-0.37220988,0.861842999,-0.375054749
24021,Maryland,Frederick County,-0.162141919,-1.346925332,0.536329949,-0.832788447,1.30848587,-0.475811635
6103,California,Tehama County,-0.162303968,0.459305199,-0.287621027,-0.110792052,-0.317217021,-0.555194939
16017,Idaho,Bonner County,-0.162339856,-0.369598848,-0.473657566,0.304723852,-0.049855961,-0.223310755
30029,Montana,Flathead County,-0.162491628,-0.493885351,-0.426379613,-0.425562088,0.893538377,-0.360169463
55059,Wisconsin,Kenosha County,-0.162599267,-0.376917654,-5.60E-05,-1.067444893,0.613080683,0.018341528
29053,Missouri,Cooper County,-0.163402914,-0.045171835,0.905538269,-0.465935429,-0.672627572,-0.538818003
19183,Iowa,Washington County,-0.16365804,-0.885677427,-0.61290758,0.102242056,0.663551003,-0.085498251
8025,Colorado,Crowley County,-0.163895157,0.804017992,-0.94792213,0.314869712,-0.738761903,-0.251679454
29163,Missouri,Pike County,-0.16458626,-0.297848119,0.037673674,-0.04393158,-0.174552879,-0.344272395
4019,Arizona,Pima County,-0.164873024,-0.103147025,0.358024892,-1.350445091,0.923667903,-0.6524658
20117,Kansas,Marshall County,-0.165361077,-1.001431628,-0.721489415,0.786492389,-0.341484816,0.451108086
12067,Florida,Lafayette County,-0.16540205,0.742324082,-0.573941381,0.298842347,-0.746475169,-0.547760131
18099,Indiana,Marshall County,-0.165749262,-0.56843672,-0.124275514,-0.01438551,0.363066926,-0.484715492
16071,Idaho,Oneida County,-0.166433075,-0.804040715,-0.269705192,0.947696958,-0.763797245,0.057680817
54069,West Virginia,Ohio County,-0.166530408,0.059966904,0.023611044,-0.606258023,-0.251990798,-0.057981166
17187,Illinois,Warren County,-0.166675378,0.179612411,-0.813767967,0.257704366,-0.709584207,0.252658505
48321,Texas,Matagorda County,-0.167000261,0.679430282,0.183293369,-0.371601619,-0.691512434,-0.634610901
1053,Alabama,Escambia County,-0.167043253,1.005851517,-0.601176051,-0.105128307,-0.710721346,-0.424042077
37151,North Carolina,Randolph County,-0.16758164,0.249475361,-0.195904955,-0.414167977,-0.401985101,-0.075325528
12087,Florida,Monroe County,-0.167936833,-0.899138636,0.351772138,-0.352224938,0.130233053,-0.070325782
19009,Iowa,Audubon County,-0.168255324,-0.694710206,-0.515493968,1.302929653,-0.801374723,-0.132627377
36011,New York,Cayuga County,-0.168463316,-0.274524469,-1.009343875,-0.505989873,1.427309828,-0.479768191
51185,Virginia,Tazewell County,-0.168592223,0.724707432,-0.93615792,-0.424709945,0.001204905,-0.208005589
54055,West Virginia,Mercer County,-0.168785871,1.096096259,-0.711528611,-0.471458396,-0.408005671,-0.349032936
18101,Indiana,Martin County,-0.169602071,-0.586428025,-0.627196615,0.490797359,-0.709284458,0.584101384
39151,Ohio,Stark County,-0.169608801,-0.330066137,0.570848028,-0.83619966,0.202187218,-0.454813455
48369,Texas,Parmer County,-0.170208127,-0.108840508,-0.457065209,0.148425691,-0.69627168,0.262711069
37031,North Carolina,Carteret County,-0.170353298,-0.453521844,-0.036548286,0.005896344,-0.298151136,-0.069441567
55033,Wisconsin,Dunn County,-0.170703207,-0.770342332,-0.364504651,-0.331132163,1.077780133,-0.465317024
22045,Louisiana,Iberia Parish,-0.17120495,0.964944608,-0.966168366,-1.048022789,0.534267524,-0.341045725
35049,New Mexico,Santa Fe County,-0.171215221,0.05562757,-0.484963685,-1.847785516,2.090277163,-0.669231635
42031,Pennsylvania,Clarion County,-0.171323803,0.151447911,-0.10690618,0.158500915,-0.720158503,-0.33950316
20085,Kansas,Jackson County,-0.171644682,-0.745450317,-0.031606057,0.403211555,-0.711796563,0.227417973
22039,Louisiana,Evangeline Parish,-0.171876897,1.202218685,-0.791866022,-0.148614853,-0.708222186,-0.41290011
18161,Indiana,Union County,-0.171900834,-0.180257638,-0.839063683,0.876103904,-0.764312324,0.048025569
1109,Alabama,Pike County,-0.171969439,0.895080047,-0.496789312,-0.31699772,-0.685182335,-0.255957874
37077,North Carolina,Granville County,-0.17316646,-0.115511892,-0.343207101,0.061061255,-0.436102836,-0.032071725
48145,Texas,Falls County,-0.173466966,0.727772707,-0.40497376,0.015055056,-0.719075625,-0.486113209
8015,Colorado,Chaffee County,-0.173601177,-0.919664931,-0.690155978,0.212124287,0.570936521,-0.041245786
36007,New York,Broome County,-0.17375823,0.031053121,-0.101939759,-0.716441025,0.424922435,-0.506385923
18061,Indiana,Harrison County,-0.17382563,-0.736767143,-1.048545117,0.232816776,1.414256919,-0.730889587
18123,Indiana,Perry County,-0.174141938,-0.688914154,1.074293744,-0.253368917,-0.674988141,-0.32773222
55049,Wisconsin,Iowa County,-0.174616961,-0.829216994,-0.473651783,0.216962172,0.458163176,-0.245341374
55031,Wisconsin,Douglas County,-0.174888542,-0.457833008,0.427468234,-0.806309352,0.428934068,-0.466702654
47077,Tennessee,Henderson County,-0.17520021,0.864541617,-0.56365816,-0.029711961,-0.714770578,-0.432401969
22059,Louisiana,LaSalle Parish,-0.176524655,0.244309855,-0.522060601,-0.408907318,0.115257706,-0.311222917
48469,Texas,Victoria County,-0.176548364,0.144608958,0.235216381,-1.727058821,1.333023245,-0.868531583
47007,Tennessee,Bledsoe County,-0.176713277,1.018910834,-0.768802703,0.383271212,-0.762240891,-0.754704835
21035,Kentucky,Calloway County,-0.17678626,-0.240861775,-0.023512822,-0.132083832,0.08829889,-0.575771762
40077,Oklahoma,Latimer County,-0.176887902,0.287324026,-0.07979011,0.25293776,-0.737980185,-0.606931
41029,Oregon,Jackson County,-0.176993101,0.274631136,-0.323668728,-1.306216791,0.952173046,-0.481884167
17055,Illinois,Franklin County,-0.177346939,0.719717388,-0.583398704,-0.334385173,-0.672960353,-0.015707851
39121,Ohio,Noble County,-0.177424346,-0.2536052,-0.107892182,0.54498121,-0.747134847,-0.32347071
30007,Montana,Broadwater County,-0.177509239,-0.961289476,0.072143418,0.91737838,-0.765035062,-0.150743455
27113,Minnesota,Pennington County,-0.177702869,-0.902200203,0.237419566,-0.199617228,0.116211338,-0.140327817
36115,New York,Washington County,-0.178512548,-0.305643402,-0.167154195,0.350885103,-0.279515134,-0.491135114
51710,Virginia,Norfolk city,-0.179001604,0.312273563,-0.273083928,-1.608562202,1.328604637,-0.654240091
51159,Virginia,Richmond County,-0.179107311,0.621372872,-0.735652342,0.488193374,-0.758204416,-0.511246044
28071,Mississippi,Lafayette County,-0.179311138,-0.278213671,0.07139893,-0.558654487,0.606565202,-0.737651662
26073,Michigan,Isabella County,-0.179504339,-0.048779705,-1.004952727,-1.069498418,2.089394953,-0.8636858
47155,Tennessee,Sevier County,-0.179625158,0.01607419,-0.643588361,-0.04355644,0.087070826,-0.314126007
47019,Tennessee,Carter County,-0.179627005,0.976165914,-0.135385892,-0.504427754,-0.679238326,-0.555248965
19039,Iowa,Clarke County,-0.179768143,-0.293886574,-0.412110703,0.152687926,-0.690552038,0.345020674
42123,Pennsylvania,Warren County,-0.180300482,0.047028893,-0.207863683,0.144602694,-0.711081351,-0.174188962
49023,Utah,Juab County,-0.180352821,-1.041163044,0.956040702,0.005262665,-0.685770132,-0.136134298
13137,Georgia,Habersham County,-0.18097813,0.077542544,-0.901629202,0.064320866,0.080372878,-0.225497737
27143,Minnesota,Sibley County,-0.181315212,-0.800478567,-0.485422087,1.018006736,-0.765552488,0.126870345
5093,Arkansas,Mississippi County,-0.181456053,1.051674224,-0.901650313,-0.530855262,-0.274103471,-0.252345444
47185,Tennessee,White County,-0.1819797,0.947868226,-0.696509561,-0.075309755,-0.709080285,-0.376867124
25005,Massachusetts,Bristol County,-0.181986637,-0.417066187,0.110649494,-1.213230042,0.984341586,-0.374628034
34009,New Jersey,Cape May County,-0.182162868,-0.585882536,-0.726912205,-0.006683733,0.271580532,0.137083603
27121,Minnesota,Pope County,-0.182170943,-0.965286466,-0.227563096,1.20330001,-0.788092586,-0.133212575
42061,Pennsylvania,Huntingdon County,-0.182306606,-0.009423124,-0.945329402,0.010096188,0.646239904,-0.613116598
40031,Oklahoma,Comanche County,-0.182527186,0.005200276,-0.162553296,-1.371836257,1.311029847,-0.694476501
40051,Oklahoma,Grady County,-0.182550871,-0.272194344,-0.537810409,-0.560047472,1.087641275,-0.630343405
55117,Wisconsin,Sheboygan County,-0.183715441,-1.04601016,-0.767981242,-0.542138574,1.700220053,-0.262667281
36069,New York,Ontario County,-0.183943411,-0.806391534,-0.572883161,-0.230801533,1.052612973,-0.3622538
18103,Indiana,Miami County,-0.18397291,-0.053526209,-0.871831908,-0.349574459,0.888166902,-0.533098876
8047,Colorado,Gilpin County,-0.183984526,-1.124475567,0.237884219,0.687485218,-0.737208458,0.016391957
48429,Texas,Stephens County,-0.183990043,0.289251165,-0.061397286,-0.259646793,-0.680101343,-0.208055956
13175,Georgia,Laurens County,-0.184172186,1.402720535,-0.710611699,-0.49177132,-0.680640796,-0.440557649
39155,Ohio,Trumbull County,-0.184184778,0.047365566,0.030654431,-0.6333085,0.02247876,-0.388114145
19113,Iowa,Linn County,-0.184293997,-0.71994763,0.221832512,-1.024328118,0.964994338,-0.364021085
12041,Florida,Gilchrist County,-0.184306331,0.454498621,-1.02616865,0.717596513,-0.768029111,-0.299429029
42021,Pennsylvania,Cambria County,-0.184386451,0.179996938,-0.437327928,-0.735587103,0.5482973,-0.47731146
22115,Louisiana,Vernon Parish,-0.185210013,0.131405034,1.160069302,-0.766992176,-0.654833471,-0.795698753
13185,Georgia,Lowndes County,-0.185346712,0.803574773,-0.916936458,-1.297710177,1.080753577,-0.596415276
47101,Tennessee,Lewis County,-0.185853091,0.795269513,-0.931316954,-0.182087752,-0.682707492,0.071577229
35035,New Mexico,Otero County,-0.186113899,0.519261181,-0.365787558,-1.073535131,0.615473338,-0.625981325
48177,Texas,Gonzales County,-0.186504717,0.608611981,0.236186502,-0.660423451,-0.657741352,-0.459157266
39125,Ohio,Paulding County,-0.187032788,-0.574491886,0.092069571,0.522846397,-0.737540151,-0.238047871
37063,North Carolina,Durham County,-0.18716276,-0.187592653,0.301209996,-1.312323063,0.57644807,-0.31355615
27161,Minnesota,Waseca County,-0.187350542,-0.712972176,0.638457533,0.103494925,-0.701203674,-0.26452932
36097,New York,Schuyler County,-0.187715108,-0.067351033,-0.947221145,0.449553424,0.129349654,-0.50290644
37143,North Carolina,Perquimans County,-0.187940884,0.432935422,-0.687521487,0.690799276,-0.775176329,-0.6007413
36073,New York,Orleans County,-0.188280519,0.239925339,-0.898361058,-0.308723289,0.518446036,-0.492689621
48195,Texas,Hansford County,-0.188315034,-0.539345134,-0.432602072,0.800685156,-0.753919995,-0.016393127
13267,Georgia,Tattnall County,-0.188357978,1.391664655,-0.884418678,-0.057724175,-0.724471545,-0.666840147
17027,Illinois,Clinton County,-0.189130546,-0.8600075,-0.90871899,0.066354027,0.876428995,-0.119709262
1045,Alabama,Dale County,-0.189582597,0.544213558,-0.413884257,-0.248080079,-0.300719875,-0.529442331
4013,Arizona,Maricopa County,-0.189627347,-0.608079958,0.764391888,-1.548782696,1.092663456,-0.648329423
36085,New York,Richmond County,-0.189662249,-0.290925243,-0.302828024,-1.291741721,0.974259471,-0.037075729
6015,California,Del Norte County,-0.189676106,0.709602832,0.292232482,-0.730687416,-0.656000993,-0.563527436
21143,Kentucky,Lyon County,-0.189689467,-0.335273546,-0.426120072,0.948354635,-0.779981738,-0.355426614
5033,Arkansas,Crawford County,-0.190155722,-0.051728534,0.013067501,-0.538800908,0.125081979,-0.49839865
33001,New Hampshire,Belknap County,-0.190271562,-0.885756502,-0.081168722,0.216437121,0.024639739,-0.225509444
13093,Georgia,Dooly County,-0.190415665,1.75167953,-0.917708394,-0.429297928,-0.696439768,-0.660311765
39111,Ohio,Monroe County,-0.190652323,0.208196533,-0.649520123,0.868934375,-0.787207802,-0.593664598
48179,Texas,Gray County,-0.190671581,-0.035461256,0.917388032,-0.722678772,-0.644984032,-0.467621879
38059,North Dakota,Morton County,-0.191041173,-1.243062776,1.368850701,-0.083433079,-0.680666816,-0.316893895
45071,South Carolina,Newberry County,-0.19159225,0.722772451,-0.63266225,0.139771786,-0.726434179,-0.461409059
8051,Colorado,Gunnison County,-0.191824454,-0.940573477,-0.375020836,-0.143348661,0.674236526,-0.174415821
40113,Oklahoma,Osage County,-0.192095057,0.113875717,0.061721837,0.118252217,-0.720170618,-0.534154438
47023,Tennessee,Chester County,-0.192258222,0.316032478,-0.443200207,0.029551184,-0.702331946,-0.161342617
13121,Georgia,Fulton County,-0.192384503,0.028688862,0.507679558,-1.675416519,0.665878364,-0.488752778
1043,Alabama,Cullman County,-0.193372536,-0.08383369,-0.74815476,0.173889552,0.069342871,-0.378106654
48239,Texas,Jackson County,-0.193482284,-0.188541756,-0.024092291,0.324381399,-0.727965596,-0.351193175
28153,Mississippi,Wayne County,-0.193625057,1.082258708,-0.119787276,-0.555715976,-0.67898298,-0.69589776
16039,Idaho,Elmore County,-0.193763122,-0.281864016,-0.161053351,-0.517570025,0.138162418,-0.146490636
17169,Illinois,Schuyler County,-0.193800552,-0.366518492,-0.000715601,0.493259494,-0.740398299,-0.35462986
5143,Arkansas,Washington County,-0.194204591,-0.453200195,-0.41702175,-0.658375566,1.043958927,-0.486384373
16077,Idaho,Power County,-0.195104955,0.016679484,-0.354056388,0.53110812,-0.749912788,-0.419343205
39007,Ohio,Ashtabula County,-0.195383062,0.546819816,-0.635941906,-0.434963535,-0.131641271,-0.321188416
16045,Idaho,Gem County,-0.195406078,0.031137021,-0.521922821,0.226053963,0.050929482,-0.763228035
24015,Maryland,Cecil County,-0.195666052,-0.520308372,-0.036268649,-0.720025723,0.950796268,-0.652523785
55105,Wisconsin,Rock County,-0.19613327,-0.084148043,0.093076426,-0.932690801,0.25586261,-0.312766544
13009,Georgia,Baldwin County,-0.196337788,1.098032549,-0.898482041,-0.892753322,0.036465328,-0.324951456
22071,Louisiana,Orleans Parish,-0.196516675,1.026152916,-0.973543234,-1.687823656,1.027285993,-0.374655396
31093,Nebraska,Howard County,-0.196941487,-1.108763786,-0.116109851,1.094101814,-0.773513535,-0.080422075
48059,Texas,Callahan County,-0.196990729,-0.300112887,-0.287830223,0.487651315,-0.733408588,-0.151253263
24047,Maryland,Worcester County,-0.197089933,-0.453232719,-0.911428537,0.143341608,0.210045995,0.025823988
26075,Michigan,Jackson County,-0.197475631,-0.050137001,-0.916135378,-0.766298939,1.17409455,-0.428901388
22105,Louisiana,Tangipahoa Parish,-0.197577378,1.139030214,-0.575878261,-1.114595582,0.158398994,-0.594842256
45081,South Carolina,Saluda County,-0.197727306,0.909471984,-0.8349849,0.471021028,-0.766190769,-0.767953873
